Nutrient Data,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Strikethrough indicates sample volume or mass was to low for analysis and d value may not be reliable.  ,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CATION CONC. (mg L-1),,,,ANION CONC. (mg L-1),,,,,
Date,Station,Transect_Station,Station Depth,Latitude,Longitude,Sample Depth (m),Replicate,SRP (ug/L),TDP (ug/L),Chl-a (ug/L),PP (ug/L),Ca2+,Mg2+,Na+,K+,Cl- ,NO3 -,PO43- ,SO43-,,,
7/27/2016,Flag River,,,46.781612,-91.3725,,A,9.13831852,12.7791807,,10.40903411,19.84,8.79,2.83,0.77,1.38,BDL,BDL,1.64,,,
7/27/2016,Siskiwit River,,,46.854369,-91.09166667,,A,10.05897001,22.19717064,,16.10147464,13.49,6.27,1.73,0.39,1.54,1.68,BDL,2.87,,,
7/27/2016,Sand River,,,46.899414,-90.95638889,,A,2.761954478,7.118929713,,15.54466786,35.44,10.35,7.99,1.29,1.20,1.29,BDL,1.60,,,
7/28/2016,,Nearshore-Offshore_1,20,47.02273333,-91.06194444,2,A,0.238687424,1.200579595,0.934855738,2.544090397,13.59,4.30,1.55,0.10,1.84,1.30,BDL,2.94,,,
7/28/2016,,Nearshore-Offshore_1,20,47.02273333,-91.06194444,18,A,0.272785627,1.031483878,2.257333909,2.793601067,13.08,4.12,1.48,0.10,1.55,1.63,BDL,3.40,,,
7/28/2016,,Nearshore-Offshore_2,20,47.00545,-91.04055556,2,A,0.767209577,1.674047605,1.544544262,2.663488141,13.45,4.34,1.65,0.08,1.52,1.77,BDL,2.81,,,
7/28/2016,,Nearshore-Offshore_2,20,47.00545,-91.04055556,18,A,0.204589221,1.099122165,1.596803279,2.237067626,13.66,4.24,1.47,0.08,1.71,1.65,BDL,3.06,,,
7/28/2016,,Nearshore-Offshore_3,20,46.98026667,-91.01138889,2,A,0.204589221,1.132941308,2.052618033,2.305294908,13.32,4.34,1.53,0.06,1.50,1.82,BDL,2.87,,,
7/28/2016,,Nearshore-Offshore_3,20,46.98026667,-91.01138889,18,A,0.119343712,0.997664734,0.390019672,1.96918083,13.46,4.22,1.46,0.06,1.63,1.65,BDL,2.91,,,
7/28/2016,Sand Island-West,Nearshore-Offshore_4,10,46.98893333,-90.98755,2,A,0.255736526,1.234398739,1.910357377,2.902283629,12.77,4.27,1.58,0.03,6.51,1.71,BDL,8.23,,,
7/28/2016,Sand Island-West,Nearshore-Offshore_4,10,46.98893333,-90.98755,8,A,0.119343712,1.132941308,1.659016393,3.581932327,13.72,4.36,1.73,0.12,1.61,1.61,BDL,2.91,,,
7/28/2016,,Nearshore-Offshore_5,10,46.95756667,-90.96027778,2,A,0.272785627,1.285127454,1.707127869,2.95739028,13.74,4.40,1.53,0.09,1.61,1.68,BDL,2.86,,,
7/28/2016,,Nearshore-Offshore_5,10,46.95756667,-90.96027778,8,A,0.238687424,1.521861459,0.92904918,2.368273938,13.11,4.28,1.57,0.05,4.65,BDL,BDL,2.87,,,
7/29/2016,,Longshore_1,10,46.81183333,-91.35527778,2,A,0.511473052,1.352765741,1.097439344,3.508456792,11.79,4.05,1.55,0.07,1.81,1.09,BDL,3.30,,,
