date,temp
2012-09-22,
2012-09-23,
2012-09-24,
2012-09-25,
2012-09-26,
2012-09-27,
2012-09-28,
2012-09-29,
2012-09-30,
2012-10-01,
2012-10-02,
2012-10-03,
2012-10-04,
2012-10-05,
2012-10-06,
2012-10-07,
2012-10-08,
2012-10-09,
2012-10-10,
2012-10-11,
2012-10-12,
2012-10-13,
2012-10-14,
2012-10-15,
2012-10-16,
2012-10-17,
2012-10-18,
2012-10-19,
2012-10-20,
2012-10-21,
2012-10-22,
2012-10-23,
2012-10-24,
2012-10-25,
2012-10-26,
2012-10-27,
2012-10-28,
2012-10-29,
2012-10-30,
2012-10-31,
2012-11-01,
2012-11-02,
2012-11-03,
2012-11-04,
2012-11-05,
2012-11-06,
2012-11-07,
2012-11-08,
2012-11-09,
2012-11-10,
2012-11-11,
2012-11-12,
2012-11-13,
2013-05-08,1.92
2013-05-09,1.870138888888889
2013-05-10,1.8036231884057972
2013-05-11,2.0729166666666665
2013-05-12,2.046527777777778
2013-05-13,1.9
2013-05-14,1.9041666666666668
2013-05-15,2.245138888888889
2013-05-16,2.33125
2013-05-17,2.582608695652174
2013-05-18,2.795138888888889
2013-05-19,2.7729166666666667
2013-05-20,2.862142857142857
2013-05-21,2.4930555555555554
2013-05-22,2.0618055555555554
2013-05-23,3.9930555555555554
2013-05-24,4.125694444444444
2013-05-25,3.4805555555555556
2013-05-26,3.0145833333333334
2013-05-27,2.6548611111111113
2013-05-28,2.8340277777777776
2013-05-29,2.78125
2013-05-30,2.4097222222222223
2013-05-31,2.486231884057971
2013-06-01,3.125
2013-06-02,3.2604166666666665
2013-06-03,3.2111111111111112
2013-06-04,4.038194444444445
2013-06-05,4.018881118881119
2013-06-06,3.5562500000000004
2013-06-07,3.336111111111111
2013-06-08,3.4520833333333334
2013-06-09,3.6750000000000003
2013-06-10,3.9319444444444445
2013-06-11,5.684722222222223
2013-06-12,7.689583333333333
2013-06-13,8.86736111111111
2013-06-14,7.777083333333334
2013-06-15,7.209027777777778
2013-06-16,7.600694444444445
2013-06-17,5.702083333333333
2013-06-18,6.949999999999999
2013-06-19,7.902777777777778
2013-06-20,8.219444444444445
2013-06-21,6.717361111111111
2013-06-22,6.300694444444445
2013-06-23,6.383333333333334
2013-06-24,7.190972222222222
2013-06-25,9.854861111111111
2013-06-26,9.356944444444444
2013-06-27,9.388194444444444
2013-06-28,9.38125
2013-06-29,9.581944444444444
2013-06-30,12.316666666666666
2013-07-01,10.878985507246377
2013-07-02,10.76388888888889
2013-07-03,13.317361111111111
2013-07-04,13.794444444444444
2013-07-05,13.972916666666666
2013-07-06,14.184027777777779
2013-07-07,11.602777777777778
2013-07-08,9.659027777777778
2013-07-09,9.754861111111111
2013-07-10,10.43661971830986
2013-07-11,12.44375
2013-07-12,12.988888888888889
2013-07-13,13.042553191489361
2013-07-14,12.994444444444445
2013-07-15,14.71736111111111
2013-07-16,15.651388888888889
2013-07-17,17.216666666666665
2013-07-18,18.247407407407408
2013-07-19,17.620833333333334
2013-07-20,16.87152777777778
2013-07-21,15.336805555555555
2013-07-22,12.047916666666667
2013-07-23,12.863888888888889
2013-07-24,14.485416666666666
2013-07-25,16.12361111111111
2013-07-26,13.722916666666666
2013-07-27,12.629861111111111
2013-07-28,12.308333333333334
2013-07-29,12.663194444444445
2013-07-30,14.504166666666666
2013-07-31,15.75625
2013-08-01,14.649305555555555
2013-08-02,14.583333333333334
2013-08-03,15.179166666666667
2013-08-04,15.609027777777778
2013-08-05,16.315277777777776
2013-08-06,16.6125
2013-08-07,16.999305555555555
2013-08-08,16.824305555555554
2013-08-09,16.94236111111111
2013-08-10,17.19097222222222
2013-08-11,18.1875
2013-08-12,18.43263888888889
2013-08-13,17.372916666666665
2013-08-14,18.03472222222222
2013-08-15,19.01597222222222
2013-08-16,19.764583333333334
2013-08-17,19.34861111111111
2013-08-18,18.216666666666665
2013-08-19,18.141666666666666
2013-08-20,20.083333333333332
2013-08-21,20.197222222222223
2013-08-22,20.772535211267606
2013-08-23,21.0890625
2013-08-24,18.95138888888889
2013-08-25,18.84236111111111
2013-08-26,19.461111111111112
2013-08-27,18.774305555555554
2013-08-28,19.18263888888889
2013-08-29,19.209027777777777
2013-08-30,18.678472222222222
2013-08-31,19.264583333333334
2013-09-01,19.219444444444445
2013-09-02,16.277083333333334
2013-09-03,16.372916666666665
2013-09-04,16.46666666666667
2013-09-05,15.647916666666667
2013-09-06,17.904166666666665
2013-09-07,18.683333333333334
2013-09-08,17.852777777777778
2013-09-09,15.766666666666667
2013-09-10,16.384027777777778
2013-09-11,16.331944444444446
2013-09-12,15.759722222222223
2013-09-13,15.677777777777777
2013-09-14,15.478472222222223
2013-09-15,15.123611111111112
2013-09-16,15.231944444444444
2013-09-17,15.221527777777778
2013-09-18,15.153472222222222
2013-09-19,15.081944444444444
2013-09-20,15.121527777777777
2013-09-21,15.027777777777779
2013-09-22,14.54375
2013-09-23,14.270833333333334
2013-09-24,14.002083333333333
2013-09-25,13.3625
2013-09-26,13.38888888888889
2013-09-27,13.176388888888889
2013-09-28,12.803472222222222
2013-09-29,13.356944444444444
2013-09-30,13.54861111111111
2013-10-01,13.881944444444445
2013-10-02,13.808333333333334
2013-10-03,13.630555555555556
2013-10-04,13.097916666666666
2013-10-05,12.836805555555555
2013-10-06,11.76736111111111
2013-10-07,11.333333333333334
2013-10-08,11.330555555555556
2013-10-09,11.745138888888889
2013-10-10,12.355555555555556
2013-10-11,11.874305555555555
2013-10-12,11.444444444444445
2013-10-13,11.575
2013-10-14,11.575
2013-10-15,11.0375
2013-10-16,11.066666666666666
2013-10-17,10.904166666666667
2013-10-18,10.941666666666666
2013-10-19,10.817361111111111
2013-10-20,10.447916666666666
2013-10-21,10.248611111111112
2013-10-22,9.971527777777778
2013-10-23,9.906944444444445
2013-10-24,9.849305555555556
2013-10-25,9.790972222222223
2013-10-26,9.7
2013-10-27,9.69236111111111
2013-10-28,9.436111111111112
2013-10-29,9.226388888888888
2013-10-30,9.104166666666666
2014-06-18,4.5
2014-06-19,4.856435643564357
2014-06-20,4.976811594202898
2014-06-21,5.149305555555556
2014-06-22,6.2749999999999995
2014-06-23,7.129861111111111
2014-06-24,7.997222222222223
2014-06-25,6.752083333333333
2014-06-26,6.825
2014-06-27,6.804285714285714
2014-06-28,7.0881944444444445
2014-06-29,7.690277777777778
2014-06-30,7.716528925619834
2014-07-01,6.674358974358975
2014-07-02,7.195833333333334
2014-07-03,8.766666666666666
2014-07-04,11.79375
2014-07-05,10.956944444444444
2014-07-06,9.684027777777779
2014-07-07,9.114583333333334
2014-07-08,10.058333333333334
2014-07-09,11.011805555555556
2014-07-10,12.297222222222222
2014-07-11,12.625694444444445
2014-07-12,12.917021276595744
2014-07-13,10.913194444444445
2014-07-14,10.070833333333333
2014-07-15,11.110416666666667
2014-07-16,10.565
2014-07-17,12.524305555555555
2014-07-18,13.710833333333333
2014-07-19,12.82638888888889
2014-07-20,12.559027777777779
2014-07-21,13.215833333333334
2014-07-22,12.330555555555556
2014-07-23,11.990209790209791
2014-07-24,12.480833333333333
2014-07-25,13.319444444444445
2014-07-26,13.829166666666667
2014-07-27,13.1
2014-07-28,11.807638888888889
2014-07-29,12.38623188405797
2014-07-30,12.444444444444445
2014-07-31,13.762406015037595
2014-08-01,15.691851851851853
2014-08-02,16.210416666666667
2014-08-03,17.315277777777776
2014-08-04,16.54375
2014-08-05,15.813888888888888
2014-08-06,16.41449275362319
2014-08-07,16.063194444444445
2014-08-08,16.59027777777778
2014-08-09,17.73472222222222
2014-08-10,18.75347222222222
2014-08-11,17.436879432624114
2014-08-12,17.09861111111111
2014-08-13,17.866666666666667
2014-08-14,18.42152777777778
2014-08-15,18.606944444444444
2014-08-16,19.115277777777777
2014-08-17,17.885416666666668
2014-08-18,15.581944444444444
2014-08-19,15.684722222222222
2014-08-20,16.26111111111111
2014-08-21,16.501398601398602
2014-08-22,15.238888888888889
2014-08-23,15.269444444444444
2014-08-24,16.377083333333335
2014-08-25,16.152083333333334
2014-08-26,16.320138888888888
2014-08-27,16.636111111111113
2014-08-28,16.959722222222222
2014-08-29,16.860416666666666
2014-08-30,16.79375
2014-08-31,16.95138888888889
2014-09-01,16.99652777777778
2014-09-02,17.17608695652174
2014-09-03,17.25
2014-09-04,17.48402777777778
2014-09-05,17.271527777777777
2014-09-06,17.19097222222222
2014-09-07,17.22361111111111
2014-09-08,17.28333333333333
2014-09-09,17.445833333333333
2014-09-10,14.686111111111112
2014-09-11,14.263043478260869
2014-09-12,15.242753623188406
2014-09-13,14.36875
2014-09-14,14.056944444444444
2014-09-15,13.190972222222221
2014-09-16,13.4375
2014-09-17,13.509722222222223
2014-09-18,12.979861111111111
2014-09-19,12.93125
2014-09-20,13.072463768115941
2014-09-21,13.169444444444444
2014-09-22,13.031944444444445
2014-09-23,12.856944444444444
2014-09-24,13.5875
2014-09-25,13.432638888888889
2014-09-26,13.848611111111111
2014-09-27,13.797222222222222
2014-09-28,14.241666666666667
2014-09-29,12.721527777777776
2014-09-30,12.180555555555555
2014-10-01,12.402777777777777
2014-10-02,12.325694444444444
2014-10-03,12.147916666666667
2014-10-04,11.552083333333334
2014-10-05,11.485416666666667
2014-10-06,11.3125
2014-10-07,11.161111111111111
2014-10-08,10.981944444444444
2014-10-09,10.855555555555556
2014-10-10,10.684722222222222
2014-10-11,10.6375
2014-10-12,10.638194444444444
2014-10-13,10.564583333333333
2014-10-14,10.585416666666667
2014-10-15,10.726388888888888
2014-10-16,10.588888888888889
2014-10-17,10.210416666666667
2014-10-18,10.26231884057971
2014-10-19,10.217361111111112
2014-10-20,10.229411764705882
2014-10-21,9.989208633093526
2014-10-22,9.832638888888889
2014-10-23,9.891666666666667
2014-10-24,9.82986111111111
2014-10-25,9.224305555555556
2014-10-26,9.427083333333334
2014-10-27,9.149305555555555
2014-10-28,8.884722222222223
2014-10-29,8.78125
2014-10-30,8.688888888888888
2014-10-31,7.854166666666667
2014-11-01,7.810416666666667
2014-11-02,7.5465277777777775
2014-11-03,7.303472222222222
2014-11-04,7.065972222222222
2014-11-05,7.002083333333333
2014-11-06,6.757638888888889
2014-11-07,6.759722222222222
2014-11-08,6.466666666666667
2014-11-09,6.420833333333333
2014-11-10,6.292361111111111
2014-11-11,5.9375
2014-11-12,5.897222222222222
2014-11-13,5.779487179487179
2015-05-18,4.3641509433962264
2015-05-19,3.2513888888888887
2015-05-20,3.5430555555555556
2015-05-21,3.8944444444444444
2015-05-22,4.746527777777778
2015-05-23,5.065972222222222
2015-05-24,5.285416666666666
2015-05-25,5.510416666666667
2015-05-26,6.927972027972028
2015-05-27,5.649305555555555
2015-05-28,4.5062937062937065
2015-05-29,6.540972222222222
2015-05-30,6.638461538461539
2015-05-31,6.618055555555555
2015-06-01,6.279166666666667
2015-06-02,6.382517482517483
2015-06-03,6.663636363636363
2015-06-04,6.727083333333333
2015-06-05,6.793055555555555
2015-06-06,6.365492957746479
2015-06-07,6.772222222222222
2015-06-08,7.770833333333333
2015-06-09,8.380555555555556
2015-06-10,8.613888888888889
2015-06-11,10.2125
2015-06-12,10.8375
2015-06-13,10.190972222222221
2015-06-14,11.014685314685314
2015-06-15,12.880555555555556
2015-06-16,12
2015-06-17,12.931914893617021
2015-06-18,13.59020979020979
2015-06-19,13.25
2015-06-20,13.666433566433566
2015-06-21,14.338888888888889
2015-06-22,14.280281690140844
2015-06-23,13.18881118881119
2015-06-24,14.484722222222222
2015-06-25,13.241258741258742
2015-06-26,13.677777777777777
2015-06-27,16.45138888888889
2015-06-28,18.131944444444446
2015-06-29,17.477083333333333
2015-06-30,16.822222222222223
2015-07-01,16.472027972027973
2015-07-02,16.864583333333332
2015-07-03,17.33706293706294
2015-07-04,17.97986111111111
2015-07-05,17.166901408450705
2015-07-06,17.21736111111111
2015-07-07,16.268055555555556
2015-07-08,17.33076923076923
2015-07-09,19.71875
2015-07-10,19.816666666666666
2015-07-11,22.41748251748252
2015-07-12,21.891489361702128
2015-07-13,19.11388888888889
2015-07-14,19.201408450704225
2015-07-15,17.98125
2015-07-16,18.052083333333332
2015-07-17,17.804895104895106
2015-07-18,19.792361111111113
2015-07-19,18.68611111111111
2015-07-20,18.150000000000002
2015-07-21,18.928671328671328
2015-07-22,20.78611111111111
2015-07-23,20.827083333333334
2015-07-24,21.83943661971831
2015-07-25,21.69097222222222
2015-07-26,23.16111111111111
2015-07-27,25.574305555555554
2015-07-28,23.16923076923077
2015-07-29,17.667832167832167
2015-07-30,10.116783216783217
2015-07-31,9.276388888888889
2015-08-01,9.236805555555556
2015-08-02,11.693006993006993
2015-08-03,10.484722222222222
2015-08-04,10.228671328671329
2015-08-05,14.4125
2015-08-06,13.511111111111111
2015-08-07,11.638461538461538
2015-08-08,11.282517482517482
2015-08-09,11.945833333333335
2015-08-10,14.239160839160839
2015-08-11,14.900694444444444
2015-08-12,15.872222222222222
2015-08-13,15.717361111111112
2015-08-14,15.590277777777777
2015-08-15,16.98951048951049
2015-08-16,17.40833333333333
2015-08-17,16.353146853146853
2015-08-18,15.482517482517483
2015-08-19,10.988636363636363
2015-08-20,10.763194444444444
2015-08-21,11.668055555555556
2015-08-22,12.220833333333333
2015-08-23,11.940972222222221
2015-08-24,10.696527777777778
2015-08-25,9.682517482517483
2015-08-26,11.23125
2015-08-27,13.7006993006993
2015-08-28,13.67902097902098
2015-08-29,13.620833333333334
2015-08-30,14.70486111111111
2015-08-31,16.27202797202797
2015-09-01,17.1006993006993
2015-09-02,17.136805555555554
2015-09-03,15.03125
2015-09-04,14.501398601398602
2015-09-05,14.069444444444445
2015-09-06,14.421527777777778
2015-09-07,16.163636363636364
2015-09-08,16.972027972027973
2015-09-09,15.015384615384615
2015-09-10,14.97972027972028
2015-09-11,14.616783216783217
2015-09-12,14.38125
2015-09-13,14.669014084507042
2015-09-14,15.42361111111111
2015-09-15,15.552777777777777
2015-09-16,15.859440559440559
2015-09-17,16.181944444444444
2015-09-18,15.505594405594406
2015-09-19,14.880555555555556
2015-09-20,13.686805555555555
2015-09-21,13.858041958041959
2015-09-22,13.542361111111111
2015-09-23,12.85944055944056
2015-09-24,11.04890510948905
2015-09-25,11.034751773049646
2015-09-26,11.186524822695036
2015-09-27,12.071942446043165
2015-09-28,13.523776223776224
2015-09-29,12.76978417266187
2015-09-30,12.683687943262411
2015-10-01,12.503496503496503
2015-10-02,12.277777777777779
2015-10-03,12.128472222222221
2015-10-04,12.16875
2015-10-05,12.153472222222222
2015-10-06,12.44513888888889
2015-10-07,12.55625
2015-10-08,12.50763888888889
2015-10-09,12.284027777777778
2015-10-10,12.415972222222223
2015-10-11,12.545833333333334
2015-10-12,12.788194444444445
2015-10-13,12.125
2015-10-14,12.366666666666667
2015-10-15,12.215972222222222
2015-10-16,11.872916666666667
2015-10-17,11.918181818181818
2015-10-18,11.756944444444445
2015-10-19,11.715972222222222
2015-10-20,11.471527777777778
2015-10-21,11.062237762237762
2015-10-22,10.82986111111111
2015-10-23,10.477464788732394
2015-10-24,10.55
2015-10-25,10.404166666666667
2015-10-26,10.461805555555555
2015-10-27,10.358333333333334
2015-10-28,10.363194444444446
2015-10-29,10.404861111111112
2015-10-30,9.947916666666666
2015-10-31,10.031944444444445
2015-11-01,10.310416666666667
2015-11-02,10.54513888888889
2015-11-03,10.695138888888888
2015-11-04,9.908333333333333
2015-11-05,10.05
2016-04-15,2
2016-04-16,2.0145833333333334
2016-04-17,2.1069444444444447
2016-04-18,2.115277777777778
2016-04-19,2.16993006993007
2016-04-20,2.3258741258741256
2016-04-21,2.4763888888888888
2016-04-22,2.46013986013986
2016-04-23,2.40625
2016-04-24,2.384027777777778
2016-04-25,3.2062500000000003
2016-04-26,3.6555555555555554
2016-04-27,2.2
2016-04-28,2.3520833333333333
2016-04-29,3.1166666666666667
2016-04-30,2.9409722222222228
2016-05-01,2.4652777777777777
2016-05-02,3.3472222222222223
2016-05-03,3.2381944444444444
2016-05-04,3.1666666666666665
2016-05-05,3.159504132231405
2016-05-06,3.311888111888112
2016-05-07,3.436111111111111
2016-05-08,3.520138888888889
2016-05-09,3.3720279720279724
2016-05-10,3.5597222222222222
2016-05-11,3.501388888888889
2016-05-12,3.7881944444444446
2016-05-13,3.748611111111111
2016-05-14,3.363888888888889
2016-05-15,3.3138888888888887
2016-05-16,3.4881944444444444
2016-05-17,3.6104166666666666
2016-05-18,3.954861111111111
2016-05-19,4.025
2016-05-20,4.258041958041958
2016-05-21,6.003472222222222
2016-05-22,7.360416666666667
2016-05-23,9.1125
2016-05-24,8.972222222222221
2016-05-25,6.58951048951049
2016-05-26,5.825694444444444
2016-05-27,6.239583333333333
2016-05-28,5.615972222222222
2016-05-29,6.206766917293233
2016-05-30,6.696527777777778
2016-05-31,6.066666666666667
2016-06-01,5.616783216783217
2016-06-02,5.7340277777777775
2016-06-03,6
2016-06-04,5.581944444444445
2016-06-05,6.218055555555556
2016-06-06,6.636805555555555
2016-06-07,6.89375
2016-06-08,7.4319444444444445
2016-06-09,7.545833333333333
2016-06-10,8.297222222222222
2016-06-11,10.246527777777779
2016-06-12,9.725694444444445
2016-06-13,8.6875
2016-06-14,8.686805555555555
2016-06-15,7.818181818181818
2016-06-16,8.528472222222224
2016-06-17,10.325694444444444
2016-06-18,11.196527777777778
2016-06-19,12.996527777777777
2016-06-20,11.06388888888889
2016-06-21,10.129861111111111
2016-06-22,9.283333333333333
2016-06-23,9.831249999999999
2016-06-24,13.559722222222222
2016-06-25,12.57986111111111
2016-06-26,12.221527777777778
2016-06-27,11.377083333333333
2016-06-28,11.952083333333333
2016-06-29,14.222695035460994
2016-06-30,15.210416666666667
2016-07-01,14.582857142857144
2016-07-02,16.15486111111111
2016-07-03,19.551388888888887
2016-07-04,19.167361111111113
2016-07-05,19.43402777777778
2016-07-06,18.191666666666666
2016-07-07,18.652083333333334
2016-07-08,16.064583333333335
2016-07-09,15.284722222222221
2016-07-10,14.73125
2016-07-11,13.847222222222221
2016-07-12,14.04375
2016-07-13,13.160162601626016
2016-07-14,13.048251748251749
2016-07-15,13.797222222222222
2016-07-16,14.899999999999999
2016-07-17,15.334722222222222
2016-07-18,16.725694444444446
2016-07-19,18.410416666666666
2016-07-20,17.256944444444443
2016-07-21,18.182142857142857
2016-07-22,19.70769230769231
2016-07-23,19.777083333333334
2016-07-24,17.84583333333333
2016-07-25,18.424305555555556
2016-07-26,19.96875
2016-07-27,19.59236111111111
2016-07-28,17.506944444444443
2016-07-29,18.08888888888889
2016-07-30,18.82847222222222
2016-07-31,19.52777777777778
2016-08-01,19.791666666666668
2016-08-02,20.425694444444446
2016-08-03,22.304861111111112
2016-08-04,22.422222222222224
2016-08-05,20.610416666666666
2016-08-06,20.273611111111112
2016-08-07,20.84861111111111
2016-08-08,21.71736111111111
2016-08-09,21.281944444444445
2016-08-10,21.246153846153845
2016-08-11,19.161805555555556
2016-08-12,19.94027777777778
2016-08-13,20.141666666666666
2016-08-14,21.058333333333334
2016-08-15,21.428472222222222
2016-08-16,21.497916666666665
2016-08-17,21.825
2016-08-18,22.78611111111111
2016-08-19,22.724305555555556
2016-08-20,22.272222222222222
2016-08-21,20.924305555555556
2016-08-22,20.895833333333332
2016-08-23,20.99861111111111
2016-08-24,21.72013888888889
2016-08-25,20.731944444444444
2016-08-26,19.865972222222222
2016-08-27,20.3875
2016-08-28,20.561805555555555
2016-08-29,20.964583333333334
2016-08-30,21.155555555555555
2016-08-31,20.860416666666666
2016-09-01,20.41875
2016-09-02,20.239583333333332
2016-09-03,20.115277777777777
2016-09-04,19.742361111111112
2016-09-05,19.422916666666666
2016-09-06,20.415972222222223
2016-09-07,20.086713286713287
2016-09-08,19.464583333333334
2016-09-09,19.183333333333334
2016-09-10,18.93402777777778
2016-09-11,18.609285714285715
2016-09-12,18.71527777777778
2016-09-13,18.354545454545455
2016-09-14,17.745833333333334
2016-09-15,17.733333333333334
2016-09-16,18.165972222222223
2016-09-17,17.863194444444446
2016-09-18,17.5875
2016-09-19,17.03472222222222
2016-09-20,15.73263888888889
2016-09-21,15.640277777777778
2016-09-22,15.947916666666668
2016-09-23,15.902777777777779
2016-09-24,15.095833333333333
2016-09-25,16.669444444444444
2016-09-26,15.036805555555556
2016-09-27,13.613888888888889
2016-09-28,13.931944444444444
2016-09-29,14.488194444444444
2016-09-30,14.404166666666667
2016-10-01,14.40909090909091
2016-10-02,14.784027777777778
2016-10-03,14.129166666666666
2016-10-04,13.408333333333333
2016-10-05,13.76923076923077
2016-10-06,14.127083333333333
2016-10-07,13.64861111111111
2016-10-08,13.378472222222223
2016-10-09,13.309722222222222
2016-10-10,13.33125
2016-10-11,13.35625
2016-10-12,13.241666666666667
2016-10-13,12.841666666666667
2016-10-14,12.622222222222222
2016-10-15,12.63125
2016-10-16,12.744444444444445
2016-10-17,12.060416666666667
2016-10-18,11.98041958041958
2016-10-19,12.08611111111111
2016-10-20,12.022222222222222
2016-10-21,11.767857142857142
2016-10-22,11.327777777777778
2016-10-23,11.161805555555555
2016-10-24,11.005555555555556
2016-10-25,11.004424778761063
2017-05-09,5.22972972972973
2017-05-10,3.6380165289256197
2017-05-11,3.8165137614678897
2017-05-12,3.803472222222222
2017-05-13,3.982638888888889
2017-05-14,4.677083333333333
2017-05-15,4.360416666666667
2017-05-16,4.035416666666666
2017-05-17,4.227083333333333
2017-05-18,4.898611111111111
2017-05-19,5.256944444444445
